Text,Sentiment
"Okay, now I know where all those boring cop/homicide TV shows came from. I do believe they can be traced back to this movie. ""Scene Of The Crime"" feels more like a TV episode, or an episode of a serial. Complete with stock characters and situations - the hotshot cop who clashes with his superiors... the aging cop who doesn't want a desk job, despite failing eyesight... the reckless rookie... the double-crossing dame, etc. I like many of the actors here, and they do a good job, but overall I found this movie dull as I'm not a fan of the genre. I kept tuning out when they were discussing the case ...something about bookies and informers. And oh yeah, there was a stripper, played by the previously wholesome Gloria DeHaven. What I want to know is: Why did she keep calling Van Johnson ""Uncle Wiggly""? Wasn't Uncle Wiggly a rabbit? A character from a children's book? What the heck does that have to do with anything? I guess I just don't get tough-guy Film Noir-ish kinda jargon. In fact, much of the dialogue made me mutter ""nobody talks like that!"" However, I could relate to one scene where the cop's wife (Arlene Dahl), who worries every time he goes to work, realizes that maybe she shouldn't have made her husband the center of her life. Yeah, I know that feeling of loving someone so much, being so dependent on them, that there's a constant fear for their safety. So there are moments of truth in this film, underneath the stylized dialogue and atmosphere which is trying so self-consciously to be gritty and REAL, that it actually seems unreal to me. A little background: this movie was made when Dore Schary took over MGM from Louis B. Mayer, and began to put an end to the wholesome musicals that made MGM so great. Dore Schary was determined to bring more ""realism"" to movies. I kinda hate Dore Schary. Maybe we can blame him for all the pretentious, bleak movies being made today, wallowing in the ugly ""truths"" about life, focusing on (and, in my opinion, helping to perpetuate) the worst of humanity rather than the best. No longer uplifting us the way classic movies were designed to do - providing a necessary distraction during the Great Depression and World War II. Well, damn it, we still need that kind of distraction today! There's still plenty of depression and plenty of war. And what are people turning to nowadays when they want to escape? Trashy, brain-deadening Reality TV. Thanks a lot, Dore!",0
"Since Paul Kersey was running short of actual relatives to avenge, the third installment in the ""Death Wish"" saga revolves on him returning to New York to visit an old war buddy. He arrives only to find out that Brooklyn entirely changed into a pauperized gangland and that youthful thugs killed his friend and continuously terrorize all the other tenants of a ramshackle apartment building. Kersey strikes a deal with the local police commissioner, conquers the heart of his blond attorney, blows away numerous villains with an impressive Wildey Magnum gun and gradually trains & inspires the petrified New Yorkers to stand up for themselves. Okay, there's no more point in defending the ""Death Wish"" series after seeing part three. The 1974 original was a masterpiece that revolved on the social drama as much as it did on the retribution and, even though it was pure exploitation, part two still had quite a few redeeming qualities and at least the events were a logically linked to those occurring in the first. Number three frequently feels like a totally separate franchise. Apparently, Kersey isn't an architect anymore, he's ten times more social and talkative than he used to be and suddenly nobody, not even the police, is against vigilante actions anymore? All these changes and several other aspects make it more than obvious that Michael Winner and Charles Bronson reduced their ""Death Wish"" success to being a purely brainless and exploitative action series, with a death toll that gigantically increases with each episode, armory that becomes more and more explosive and criminals that get nastier, sleazier, meaner and a lot harder to kill. However, the gentlemen didn't seem to realize that the non-stop spitfire of violence actually creates an opposite effect, namely this extremely monotonous and much more boring than the previous two. I once read a brilliant review that referred to ""Death Wish 3"" as the pure definition of cinematic masturbation. This description couldn't be more spot-on, as the script tiredly moves itself from one repugnant execution sequence to the next. Particularly the final twenty minutes are a complete ""orgy"" of gunfire, explosions and executions realized through improvised homemade measures. Yi-Haaa! This entry in the series has quite an interesting supportive cast, including Martin Balsam (""Psycho"", ""12 Angry Men"") as the fatigue neighbor who keeps machine guns in his closet, Ed Lauter (""Family Plot"", ""The Longest Yard"") as the slightly unorthodox copper and even Alex Winter (from ""Bill and Ted's Excellent Adventure!) in his debut role as one of the thugs.",0
"I had seen this movie when I was a boy (Before WWII) and was surprised that the local library had a copy. Saw it again after some sixty years and forgot how bad it was. This is an example of a movie that was not a ""A"" movie. No editing, poor script, weak acting and not much directing. Should not even be as high as a ""B"" Had a laugh at how jaded I've become over the years. Seems to me I thought it was good when I originally saw it.",0
"Most of Wayne's B westerns are kind of fun in a naive way, but this one really stinks. The editing is terrible, and the direction and pacing is completely lethargic. Most of the cast stands around waiting for the mute guy to write down his thoughts on a pad of paper, and I was bored. Sorry, Duke, but this gets a 1.",0
"There were many 'spooky' westerns made in the 30s and early 40s, and although this has a strong beginning, it isn't one. Randy Bowers (John Wayne) stopping at a 'Halfway House' saloon, finds it to be full of dead bodies, the bartender's corpse draped over the bar holding a gun, eyes watching Randy from behind holes cut through eyes in a picture, and a player piano playing ""The Loveliest Night of the Year.""  It was the result of a robbery by the Marvin Black gang, to get Ed Rogers' $30,000. Randy is an investigator who ""works alone,"" who wastes little time in getting arrested, escaping (with Ed's daughter Sally's help) and literally landing in the midst of the Black gang's hideout behind a waterfall. It all moves along fairly quickly. Only one too many chases after Randy slow it down. We even get George Hayes, clean shaven and playing two parts-- Marvin Black, the vilest villain, as well as the Good Citizen, Matt the Mute, who communicates via handwritten messages. Having him play two opposite roles was a good idea, but the writing down of messages thing gets old real fast, even for him, as he finally gives up doing it near the end saying to Sally, ""Ah, I'm fed up with this!"" You can find George playing a vile, vile, double crossing villain in the serial ""The Lost City"" (1934). I think this is the only 'Lone Star' film in which the title relates to, or is mentioned in the film! Sally offers her hand to Randy and says, ""He's not alone anymore!"" Then cut to their arms around each other as they look out facing a lake. Sally's running off with Randy seems too abrupt and not sufficiently prepared for. Too much time spent on horseback escaping the sheriff. Not that bad considering everything, but not that great either. I'd really give it a 4 and a half.",0
"John Wayne is without a doubt one of the most popular and loved actors of all time. His career stretched over forty years, and within that time he starred in films such as ""Angel and the Badman"", ""The Green Berets"", ""Sands of Iwo Jima"", ""Rio Bravo"", ""North to Alaska"", and ""The Undefeated"". The film's listed above are hailed as some of his best, unlike this 1934 effort ""Randy Rides Alone"", which has been pretty much forgotten about as time's gone on, which is unsurprising, as it's nothing memorable apart from its very short running time of just 53 minutes. A young John Wayne plays Randy Bowers, who for reasons never really explained, arrives at a saloon in the middle of nowhere and finds that everyone inside has been killed. While looking around, a posse arrives and finds Randy there and they arrest him, accusing him of being a gang member and demand to know where the rest of his gang is. He is put in jail accused of the murders. Sally Rogers, whose uncle owned the saloon and was murdered, arrives at the jail to see Randy in order to clarify that he was one of the gang members ( She was hiding in a secret room when the shooting took place ). Sally doesn't believe that Randy is a killer, and doesn't recognise him, so while the sheriff is out, she slips him the keys and Randy escapes. While running away from the sheriff and his posse, Randy conveniently stumbles into the gang's hideout in a cave who were responsible for the murders. Randy sets out to clear his name, and also to bring the gang to justice. ""Randy Rides Alone"" can be a fun film to watch, especially if you're a John Wayne fan. But at the same time it has far too many flaws that are impossible to ignore. The film is also extremely dated, as you would expect; we have the terrible camera shooting which makes everyone look like they are moving in super-fast motion, and the dialogue is terrible. The acting isn't great either, and Wayne's character is very wooden and he, along with the rest of the cast, look like wooden puppets who are being conducted by someone ( In this case it's by director Harry Fraser ). Harry Fraser is at the helm, and does a good enough job but the story is paper-thin. One can't help but feel that about ten minutes is missing from the start of the film as Randy just arrives out of nowhere at the saloon and is looking to meet someone. An explanation on why Randy was there is giving later on, which turns out to be something like he is a P.I who was sent to investigate the claims that someone is trying to take over the town. To be honest I didn't really pick it up, most of the time I was hoping for the movie to end. But that being said, I didn't find this film to be completely terrible. I enjoyed some of it and found it to be quite fun at times. But it really isn't a great film, and isn't really worth watching or tracking down. Overall, ""Randy Rides Alone"" is incredibly dated and is a tiresome Western with very few redeeming qualities. Can be fun but overall it isn't a great movie and is certainly one of Wayne's weaker outings.",0
"Randy Bowers (John Wayne) comes upon the Half Way House at just the right time to take a break from the trail, and discovers a slew of dead bodies inside, among them a man he was supposed to deliver a message to - Ed Rogers, proprietor of the establishment. He's observed by the dead man's niece Sally (Alberta Vaughn), from behind a hidden room, where she remained unobserved during the carnage. ""Randy Rides Alone"" was directed by Harry Fraser. He uses a filming technique here as in other of his films, where he fast forwards the action from one location to another, usually involving a rider on a horse. It's pretty well done and appears quite innovative in these 1930's era Lone Star Westerns. Pre-Gabby George Hayes is on hand, sans whiskers, and this is the first time I've seen him as a villain. In fact it took a few scenes to realize it was him in a dual role, first as hunchbacked businessman ""Matt the Mute"", communicating via pencil and paper, only to turn into Marvin Black, leader of a gang of outlaws. Black's gang was responsible for the murders at Half Way House, in an attempt to coerce Sally into selling out to Matt/Marvin. Another staple player is here as well, Yakima Canutt as a Black henchman named Spike. Interestingly, Yakima portrayed a villain named Sam Black in another Fraser/Wayne oater, ""Neath the Arizona Skies"". There's a fair amount of time-killing horseback riding back and forth between Black's Gang and the Sheriff's posse, as John Wayne's character maneuvers to expose the bad guys. In the end, he saves the day by securing Sally Rogers' thirty thousand dollars, at the expense of destroying the Half Way House, where he exchanges some sticks of dynamite for the loot in a safe. Greedy Marvin Black attempts to open it with his six-shooter, and the explosion is a fitting end for the villain. In his best ""Aw shucks"" attitude, John Wayne falls under the spell of the pretty Sally Rogers, and alas, Randy rides alone no more!",0
"Watching this film today I got the feeling this thing was missing about 10 to 15 minutes or so from the beginning of the story. John Wayne rides up on this trading post/saloon out in the middle of nowhere to meet with the owner about some robberies. All he sees is the signs of a massacre, some dead bodies, signs of a fight and no one alive in sight. That's because the owner's daughter is hidden in a secret room, the kind you find in old English murder mysteries. The reason you find those hidden rooms in those kind of stories is that they were formerly priestholes. Catholic families clinging to the old faith in 16th century England built these things to hide those on the run from royal authorities because of their faith. Not something you see in westerns, but a good gimmick. Unfortunately because of bad editing or writing or both we never know exactly what brought Wayne to this place exactly. But this was a B western and not even a good one at that. Gabby Hayes is in this and he's clean shaven and playing a mute part of the time. An unusual circumstance for the garrulous Gabby. If you want to bother and find out what happens and see a whiskerless Gabby Hayes then see this film.",0
"This review is for the UK DVD three-disc box set. Disc one is called Caught in the Act and contains Model Behavior, Chasing Jamie and Fast and Curious. Disc two is called Bedroom Fantasies and contains Blue Plate Special, Falling in Lust Again and Love Potion No. 10. The final disc is called Anything Goes and contains Chatroom, She's the Boss and Legally Yours. Why the other four episodes in the series are not included is a mystery because there is surely enough room on the discs for a lot more material. Each episode opens with the hotel manager Chloe (Lauren Hayes) reading a letter from a satisfied customer. We then get to see the story unfolding as the guests check into the hotel. Blue Plate Special is the exception because this story is from a waitress. The writers should be given credit for coming up with a good variety of story lines. For instance, Model Behavior is about two models vying for the attention of the photo crew; Falling in Lust Again is about a man and woman who parted and rekindle their love when they meet up again at the hotel; She's the Boss is about a put-upon male secretary/dogsbody who shows that he is more of a man than his female boss realised - much to her pleasure. All the episodes lead up to lots of nudity and sex. It should come as no surprise that all the characters in this hotel are beautiful women and handsome hunks. Even the geeky secretaries get transformed when they remove their spectacles and let their hair down. The sex action is plentiful but to me seems too frantic and false. The camera work could also have done with a bit of moderation, spending too much time close up and so moving about to capture everything, and as usual we get loud music during the sex action. Finally, the end credits mention the Palm Canopy Hotel, Singer Island, Florida although my map of Florida shows no Singer Island. The scenery certainly looks more like Florida than Utah or Las Vegas that some people have mentioned. This is quite a good effort and it is a pity that the second series is still awaiting a UK DVD release. 4 stars.",0
It´s long time that I and my wife didn´t see such a boring thriller. It´s definitively NOT a gripping story and it is paced so slowly that we nearly fell asleep. This could be instead a very low budget TV crime series. There are some ridiculous scenes like the one where mafia boss Pirano wants to see the jury lady in a red clothes or another mafioso cannot stop to think about her and so on. Okay perhaps this should have been a romantic thriller but believe me you really don´t miss anything. We gave 4/10.,0
"Two years after this movie was made, ""The Juror"" came out. Don't waste your time on this one. See ""The Juror"" instead. ""The Juror"" is essentially the same story as ""Trial By Jury,"" with better acting, better directing and a far more gripping aura about it. William Hurt was not believable as a cop-gone-bad, and Armand Assante couldn't be more unlike a mob boss if they had dressed him in a clown outfit. You didn't become involved enough with Joann Whalley's character to be that upset by what was happening to her. Also, the way in which she interacted with the jury wasn't compelling or interesting in any way. Kathleen Quinlan's role as a hooker/killer wasn't fleshed out enough and quite frankly was unnecessary for to the plot.",0
"A antique shop-owner in NYC, played by Joanne Whalley(Valerie Alston)gets put on a US District Court jury, on a trial of a known Mafioso Armand Asante(Rusty Pirone), and most of this very slow-paced film revolves around attempts of Pirone attempting to get Whalley to acquit him of murder, by threatening to kill her son, and herself. Much action ensues, involving gruesome mob-rub outs, interspread with Willam Hurt as the go-between. Much of this silly, disjointed mess surrounds Hurt and Asante's obsession with Whalley, courtroom scenes that we've all seen time and again, and an ending that is unbelievable. 3/10 is probably going easy on this waste of time.",0
"The movie is a happy lullaby, was made to make us sleep. And that´s what we do, as we dream about the top beautiful Natasha Henstridge. No screenplay, no deep characters, nothing special. So, let´s sleep.",0
"This is without doubt the worst movie i have ever seen. And believe me, I have seen a lot of movies. The unbelievable twist the movie makes - going from an extremely bad ""Alien lifeforms inhabit earth"" movie with sickening bad acting, to a film that tries to spread an Archchristian ""Judgement day is at hand, seek Jesus or though shall burn for all eternity in the fiery debts of hell"" message - left me stunned after being tormented for 85 minutes. Even religious Christians must be ashamed or furious by watching their beliefs being posted like this. I didn't know what to do with myself when I watched the horrible acting that could have been performed by 7-year-olds. Simply disgusting. I am not a Christian nor very religious. But if I had been, I would no longer be afraid of Hell. Rich Christiano has shown be something much, much worse.",0
"Like a lot of the comments above me, also I though this was the average scifi movie, but unfortunately it was not. I found it rather patronizing, and indeed, preaching. But that is not the only comment. The scenes are very 'artificial' (not as in scifi, as I will explain a in a few moments). (The next sentence is a small spoiler.) The movie more or less represents a discussion between two groups. The physical setting of a discussion typically involves two or three men standing next to each other, the middle one typically speaking. In the worst case, the other party is represented by one person. Also the interviews the reporters have are very artificial, sometimes even unprofessional. For example sometimes the discussion is between the reporters (I mean, from a point of the interviewed, 'akward'). Moreover the interview persons always stay calm, they say everything without normal emotions. I.e. you cannot tell whether they lie or not, are mad or not. They show almost nothing. This is also very unprofessional, the 'Christian' reporters always believe everything they are told by the people they interview. Bottom line: All conversations contain: - facts - pro/con arguments There are no lies. Nobody lies. (The next sentence is a spoiler, ignore if you still plan to see the movie) The only lie happening is to demonstrate how 'bad' non-believers are. This makes me conclude that the movie is a B-movie. It is very similar to 'Plan 9 from Outer Space' (from the 50's), but this movie also has an annoying, wrong set discussion about aliens and Christian belief. NOTE: I have no intention to insult Christians, people who believe in aliens or whomever else. This is a thought I have about the movie, not about people. Moreover I would like to note that I don't know whether the actors are bad or were just given terrible scripts.",0
"This movie was the biggest piece of garbage I've seen in a long time. It's marketed as as Sci-Fi when in fact it's nothing more than a Christian recruiting tool. It tells you quite a bit about the state of the Christian church, when they have to resort to deception just to get you to listen to their sales pitch. But then again what do you expect from an organization that would go through such great lengths to help protect such an enormous amount of child molesters in their organization. Religion is full of nothing but sexual deviants, hypocrites, and war mongers. Let's not forget, our bumbling former President actually came out and said that ""God told him"" to invade Iraq. And nobody questioned if he was hearing voices, or seeing things?  Anyway, going of the subject here. No this movie has nothing to do with UFOs whatsoever, it's nothing more than a religious production.",0
"As you can read the only good comment about this movie is made by someone who actually watch it AT HIS CHURCH !  Anyway, movie had a good B movie sci-fi beginning, everything was there to make a good entertaining , easy to watch movie, then everything felt in this religious Jesus-will-save-everyone brainwashing mode. story start with 2 main characters, 2 reporters but it fast give the first role to that Jesus freak who is there to save everyone's soul with this con-descendant attitude. In a few words: this movie goes from entertaining to brainwashing in about 30 minutes Waste of time, waste of money... AVOID IT",0
"OK, this movie, was the worst display I have seen in years. The actors weren't to bad (I figured it was a b-movie so they were doing b-movie acting). Anyways, I watched this movie, thinking, OH COOL a UFO Sci-Fi movie. WRONG. It was just an excuse for radical Christians to push a message onto people. The last scene was extremely messed up. That is a horrible thing to do to a person to make them believe in something. What someone believe in is a matter of opinion. This movie just shows how corrupted religion is, especially Christianity. If you want to watch a b-movie, this ain't. If you want to watch a movie that is TRYING to brainwash the masses. Well this is the pick of the litter. go right for it. If you are going to convey a message, do it, don't force it. Ridiculous, that people would abuse the media to such a degree. Especially, Christians.",0
"This movie is nothing more than Christian propaganda. It started off like a good sci-fi movie and then works a syrupy sweet Christian theme into the story which is totally unrelated. I had to turn it off half way through because I felt tricked into renting it. The catholic church has officially announced that aliens do NOT contradict belief in God. The movie is slightly entertaining despite this but the dialog is unbelievable, writing and acting is mostly rubbish and all in all, this movie is mostly a stinker to be avoided. There was obviously some research done into the phenomenon by the filmmakers, but then you quickly realize that it is only for the purpose to debunk and inject their own paranoid religious views into a valid interesting subject. If you are a zealous religious fanatic who believes in demons and angels , you will love this movie.",0
This movie starts really good. After half of the movie it wraps to a religious Christian crap. Some really Christian with psycho problems are talking about good and believe in Christ - or you go to hell. Don't watch it - it's pure propaganda and its pure wrong ... This movie starts really good. After half of the movie it wraps to a religious Christian crap. Some really Christian with psycho problems are talking about good and believe in Christ - or you go to hell. Don't watch it - it's pure propaganda and its pure wrong ...,0
"My wife spotted this film on the aisle at a local video store. From the cover it looked like a science-fiction film, but upon turning it over my wife saw Rebecca St. James was in the film, realized it was a Christian movie, and suggested we watch it. We are conservative evangelicals but we also know that ""Christian"" films have a poor reputation in the mainstream. Nevertheless, we decided to give it a screening. To be fair, there were a few things I liked about the film. The musical score - much of which was orchestrated - was quite good. The cinematography was also pretty good considering it was a lower-budget movie. Unfortunately, any virtue in this film's production work was lost on a regrettable script. The film begins with an interesting premise - UFO abductions - but by midway through the feature the storyline veers wildly into an evangelistic crusade spearheaded by the movie's two main characters... which then veers wildly into a treatise on the Rapture. At least the Frank Peretti-inspired ""The Visitation"" (which was itself a deeply flawed film) had an endgame that tied together the movie's premise. ""Unidentified"" ends nowhere even close to where it started, which is a huge letdown. As for the acting? The supporting acting ranges from decent to awful. (Rebecca St. James plays a bit part and is passable.) For their part, a few of the main characters are manned capably enough. Sadly, their talents are wasted on characters so one-dimensional in their personalities so as to be unbelievable. The ""protagonists"" are anything but; you know it's bad when two Christian viewers find the most vocal Christian character in the film to be the most annoying. A final note on the evangelistic tone of this movie, which will be of more interest to Christian than non-Christian readers. In a word, it is embarrassing. Other Christian films like Carmen's ""The Champion"" and Peretti's ""The Hangman's Curse"" have managed to communicate a genuinely uncompromising portrait of the Christian faith without sounding preachy or oppressive. This film, by contrast, is a sledgehammer that feels so heavy-handed and lacking in tact that a non-Christian would have a hard time taking it seriously. I do believe that the filmmaker's heart is in the right place, and I applaud efforts to create good Christian film. Unfortunately, this is not one of them. If your church is looking for a screening of a good Christian film, consider ""Mercy Streets,"" the aforementioned ""The Champion,"" or (if you're Pentecostal) Robert Duvall's provocative ""The Apostle.""  As for ""Unidentified?"" Rent it if you must, but screen it before you show it to a non-Christian or a larger audience.",0
"First of all, i have nothing against Christianity. i believe, every person has the right to believe what he or she chooses. But i cannot imagine how dumb a person has to be to believe this! What a waste of believers' money. They'd better use it to feed some starving families in the third world countries. I don't want to talk about talk acting or plot of this ""movie"", because I couldn't find any of those in this. Story's simple - two reporters, one (A) is atheist, the other (B) for some sake has abandoned religion. B regains his confidence in religion and teaches A a lesson - believe in Christ or go to hell. This message appears after like ten minutes and keeps repeating to the end of the movie. People, do not believe the rating of this ""movie"", read reviews first. I didn't and wasted an hour of my life :( PS: Why is it classified as sci-fi? Because of those few weird sounds and a bit of bright light from the sky? PPS: U.F.O. = Satan's evil doings? That's a new one :)",0
"Supposedly, a movie about a magazine sending journalists to investigate reports of UFOs with one being more or less tolerant or agnostic about the whole affair and the other an Aussie, a hardened skeptic who laughs at the UFO nonsense. It's all a crock, some kind of money making racket. Turns out this movie is actually a deceit, and a trap to actually promulgate Christian teachings and the Christian explanation of UFOs, one I've heard before. This is an ad hoc explanation that is itself not at all biblical but invented by certain modern theologians who can fit anything and everything into their mythology. The paranormal? It's real, just demonic, unless it takes place in a Christian context, then of course, it is of God. Simple, if it isn't of God, it's the of the Devil, stupid! So I suppose since Beethoven's 9th symphony wasn't inspired by God, it must have been written under demonic influence. Or so would the logic lead ad absurdum. We are informed that since the Bible does not tell of life on other planets in the Universe, therefore there is none (a version of the Ad Ignorantium fallacy) and that God created the Universe so huge, so grand to show us his almighty power. I think of Carl Sagan's remark that if God created such a huge Universe and stuck life only on Earth it'd have been a tremendous waste of space. So what are UFOs? They are Demonic activity and concern the soon to be earthshaking Christian event, the rupture...I mean Rapture. Before the tribulation, the true Christians will disappear from the face of the earth en masse causing mass panic, confusion, car and plane crashes...whatever. Therefore Satan knowing this is sending his demons to basically create an illusion of alien spacecraft and alien abduction which can then be used to explain away this otherwise inexplicable event. All part of Satan's plan which will of course keep people from looking to God or Jesus and fall for the lies of the AntiChrist. This ad hoc explanation also typifies theological mishmash by explaining away one mystery with another, in opposition to the scientific method of explaining the unknown, the strange, and the mysterious in as much as possible, first by the known, if not solely by the known. It's like jumping straight to an alien abduction whenever a child is missing and unaccounted for. I think I'd look first at more mundane explanations like the child has run away, gotten lost, or been kidnapped for ransom or abducted by a predatory pedophile before invoking aliens, or the supernatural or Satan or some such. This kind of deceit or trap on the part of fundamentalists is nothing new, as young people are often lured to Free Rock Concerts, that may start out with something innocuous then suddenly switch to overt Christian music, followed by a sermon and an altar call. This kind of blatant deception one might think would be more Satan's ballgame. But maybe because the Christian faith is soon to be in its death throes, these guys feel that anything goes, any deception or trickery or scare tactics are acceptable to try to keep the faith alive, which is facing serious opposition from both secularists as well as competing faiths like Islam, the world's fastest growing religion which may well replace Christianity, as Islam is far more cohesive and unified, and logically more tenable than Christian fundamentalism. Although this should offer little advantage to mankind, as it would be replacing one intolerant thought system with another. And of course the movie ends more or less with a variant of Pascal's wager. The atheistic Aussie who is skeptical about just about everything is told. Well, if you are right about there being no afterlife and death is nothing but rotting in the grave, no worry...but what if you're wrong? Basically, statements implying that reality is going to conform to nothing but an atheistic viewpoint or Christian fantasy, is a false dilemma or Black and White fallacy. Even if the atheists are wrong would not necessarily make Christianity correct by default, nor if Christianity turns out to be full of holes in its theology, that the materialistic atheists are therefore correct by default. For all we know, Native American spirituality might turn out to be the best description of ultimate reality and we might all of use have wished we treated the Earth and its creatures a wee bit better. This movie should be stamped right on the box: Caution: Contains religious Propaganda and not meant for informative or entertainment purposes.",0
"Director Fabio Barreto got a strange Academy Nominea for his last movie O Quatrilho. Quatrilho is a bad movie, but in Bella Donna, Barreto did one of the Worst movies of All Time. His adaptation of the novel Riacho Doce is ridiculous. Think with me how poor brazilians fishermen speak a perfect english? In the film they do. There isn't a Screenplay, It's only a very long videoclip with a beautiful places and many sex scenes with Moscovis and Henstridge.",0
"This is the third movie in a month I have watched that did not go the way I expected. The first two being The Black Dahlia and Hollywoodland, neither of which gave any new ideas of who committed the crimes. I have always had a fascination with UFOs and was so excited to see a new movie on the subject of UFO investigation that was not a comedy. But after about 30 minutes, it all went horribly wrong. I could have stood for the acting, the camera angles, the stereotypes if only there was a good story about chasing UFOs, but none here. I am not saying there was anything wrong with the subject matter, but Netflix pushed this movie as a UFO skeptic and a UFO believer investigating multiple sitings. I stopped watching about half way thru. Can't believe I wasted that much time with this one. Please don't make the same mistake I did.",0
"The only reason I gave this movie a 2 and not a 1 was because for some reason I felt compelled to finish it out! Basically, I wanted to see if there were going to be any aliens, any UFO's, anything at all suggested by the title of the movie, the cover of the movie and the beginning of the movie! I was very disappointed to see religion being thrown into the mix the way that it was. This could have been used to the movie's advantage, but I felt, instead, that the movie was trying to send subliminal messages to me! Finally, how big was this cast's wardrobe!? I became so distracted by the number of different, and extremely bright, shirts each character had on in every new scene that I began to wonder if this movie wasn't really supposed to be classified under ""poor comedy"". toe thumbs down!",0
"Wow... just... wow. There are a lot of reviews on this movie already but I wanted to add some comments of my own. I agree with most reviewers who have said this movie has terrible acting, writing, and directing - whoo boy does it ever. However, I think there is some other problems here. 1. Why is Christian belief and the allowance for extraterrestrial life mutually exclusive? The film acts as though you just can't be a Christian and also allow for the possibility? Why? They ever-so-briefly touch on this in the film (i.e. ""The Bible doesn't say there is aliens."" ""Well, the Bible doesn't say there isn't.), but the actual rebuttal is never answered. The Bible really doesn't say there isn't. So how about dealing with the question instead of dismissing it out of hand? Or better yet, acknowledge that this is an infinite universe we live in and if we believe in an infinite God there is the possibility that he made some other life somewhere and has his own plans for them. 2. How come the ONLY two explanations for the abductions that are valid are demons and hoax? What about sleep paralysis and night terrors which have been linked to abduction experiences? What if it's something else entirely? Too bad the film makers already have their minds made up. 3. The film makers claim that all who have had abduction experiences have had ties to the occult. That's a pretty big claim to make without any factual evidence to present. I'm not necessarily arguing that they don't, but if you're going to say something so asinine you'd better have the facts to back it up. 4. Why does the other reporter (not the Greasy Haired Blonde Guy, the other one) always have his hands in his pockets? It's hard to take someone seriously when they're constantly playing pocket pool. I WISH this had been an exploration of Christian faith and UFO phenomena, but unfortunately the film makers were too concerned with their ""Faith Message"" to care much about make a thought provoking movie. As a Christian myself, this saddens me.",0
"I happened across this movie while channel-surfing and it seemed to be yet another poorly- made Christian film about The End Times (which I find rather entertaining because they take themselves so seriously). To be fair, I only saw the last 30 minutes, so I missed the part about UFOs and the Sci-Fi stuff. But it was long enough for me to categorize it as an embarrassing and appalling representation of the Christian faith, as well as a rather pathetic film in any artistic sense. As a film, the script was terrible, the acting was mediocre, and the pacing was poor. The cinematography and direction were sub-par: no interesting visuals, no layered plot line, no creativity. Don't just blame it on the budget- films can still be interesting without special effects. This wasn't. Christian films cannot excuse their mediocrity and unoriginality in the artistic sphere just because of their message. And the message here was hardly ""Christian."" **Disclaimer: The rest of this comment is targeted towards Christians** First off, it is unethical in any business to bait-and-switch your customers. I don't like being told I can win a free iPod only to realize I have to spend $300 at participating stores first. Nonchristians don't like being told they're watching a Sci-Fi film and then get bombarded with Christian propaganda that has all the subtlety of a sledgehammer. Hidden agendas don't win you any friends, much less converts.  Secondly, you should not use overt threats to convince people your beliefs are true. The actors who represented Christians came off as callous, smug bullies when dealing with the skeptical ""unbeliever""-- they even go so far as to stage the rapture in order to scare him into believing. Representational dialogue: ""Turn to Jesus- OR GO TO HELL!"" ""Fine, don't believe me- BUT YOU'LL BE SORRY!"" ""The day you die, I can guarantee you'll wish you paid more attention to this Jesus stuff- WHEN YOU LAND IN THE BELLY OF HELL!"" OK, I may be exaggerating, but it certainly came off in the same manner. If you think this is a ""clear message for Christ,"" you're wrong. I don't recall Jesus using threats and coercion. And I don't think people can make an authentic decision to believe in him out of fear. So Christians, please don't use this as a ""witnessing tool"" for your ""unsaved"" friends. It is heavy-handed, offensive, and inaccurate in portraying a true Christian message. Thirdly, the theology was bad. Apart from characterizing Jesus as a means of hell-insurance, it gave no room for debate or discussion and didn't attempt to engage the issue of whether UFOs or alien life could exist. Instead, it offered one pat answer: ""UFOs are the devil's scheme to deceive people when the rapture happens,"" which is neither biblical nor widely-accepted by most Christians. As the Bible doesn't mention UFOs or aliens, you can't use it as a source to draw conclusions one way or the other. The rapture isn't necessarily even a widely-accepted, sound biblical concept, though nowadays most evangelical Christians seem to believe it because of a popular book series. If you do your research (as so many of the supportive reviewers are suggesting), the idea of two comings of Christ (the first as the rapture) is a relatively new phenomena in Church tradition, popularized by some traveling evangelists around the turn of the 20th century. The majority of orthodox Christians will probably find this film's message to be a pretty big stretch that rests on a lot of unsupported presuppositions. Basically, this film misses the mark both as a worthwhile piece of entertainment and as an accurate representation of Christianity and its beliefs. I wouldn't recommend it.",0
